Exit Trade Id,Column,Size,Entry Timestamp,Avg Entry Price,Entry Fees,Exit Timestamp,Avg Exit Price,Exit Fees,PnL,Return,Direction,Status,Position Id
0,0,0.16785735999999996,2020-02-28,68.33999633789062,0.011471371367687985,2020-03-02,74.70249938964844,0.012539364332947996,-1.0920037009606467,-0.09519382347227909,Short,Closed,0
1,0,0.009621729999999995,2020-02-28,68.33999633789062,0.000657548992964172,2020-03-03,72.33000183105469,0.0006959397485179135,-0.03974424429522347,-0.06044301598890749,Short,Closed,0
2,0,0.009708290000000064,2020-02-28,68.33999633789062,0.0006634645030471846,2020-03-04,75.68499755859375,0.000734771904948125,-0.07270563830893574,-0.10958482025038352,Short,Closed,0
3,0,0.025222650000000013,2020-02-28,68.63859328077524,0.001731247214813347,2020-03-09,66.5425033569336,0.0016783782722957622,0.04945931703047523,0.028568604533932875,Short,Closed,0
4,0,0.04611346999999999,2020-02-28,68.63859328077525,0.0031651637120952304,2020-03-10,71.33499908447266,0.0032895043402318565,-0.13079529618895305,-0.041323390537158354,Short,Closed,0
5,0,0.02271414999999999,2020-02-28,68.64830617267681,0.0015592879236521059,2020-03-12,62.057498931884766,0.0014095833393636696,0.1467357130254208,0.0941043092809581,Short,Closed,0
6,0,0.017583370000000098,2020-02-28,68.64830617267681,0.0012070685673074668,2020-03-13,69.49250030517578,0.0012219123450910255,-0.01727275869595688,-0.014309674830226217,Short,Closed,0
7,0,0.009169890000000014,2020-02-28,66.67156811859222,0.0006113709457749984,2020-03-24,61.720001220703125,0.0005659656219937142,0.04422798721351554,0.0723423111928395,Short,Closed,0
8,0,0.008325960000000077,2020-02-28,65.3393551891037,0.0005440128577302749,2020-04-06,65.61750030517578,0.0005463286828408865,-0.0034061666511827305,-0.00626118776933675,Short,Closed,0
9,0,1.0,2020-02-28,65.33112465198379,0.0653311246519838,2020-04-08,66.51750183105469,0.06651750183105469,-1.3182258055539409,-0.020177607726425583,Short,Closed,0
10,0,0.22822617,2020-04-08,66.51750183105469,0.0151810346808696,2020-06-11,83.9749984741211,0.019165292277504502,3.949911269676529,0.2601872239086585,Long,Closed,1
11,0,0.0009063700000000452,2020-04-08,66.51750183105469,6.028946813461605e-05,2020-06-12,84.69999694824219,7.67695362339821e-05,0.016343009094997453,0.27107568868423776,Long,Closed,1
12,0,0.007480759999999975,2020-04-08,66.63148238014347,0.0004984541281300804,2020-06-16,88.0199966430664,0.0006584564700875832,0.1588454313592852,0.3186761276412414,Long,Closed,1
13,0,0.02795692000000005,2020-04-08,67.16119664950362,0.0018776202018344443,2020-06-22,89.71749877929688,0.0025082249359729054,0.6262188890006535,0.3335173366737504,Long,Closed,1
14,0,0.0017790699999999937,2020-04-08,67.16119664950362,0.00011948447012323197,2020-06-23,91.63249969482422,0.00016302063123207032,0.043253656007483036,0.3620023251797725,Long,Closed,1
15,0,0.07237718999999998,2020-04-08,71.320452327921,0.005161973929023879,2020-06-26,88.40750122070312,0.00639868651327606,1.2251519238098807,0.23734174962048962,Long,Closed,1
16,0,0.0070457400000000225,2020-04-08,71.320452327921,0.0005025053637849277,2020-06-29,90.44499969482422,0.0006372519521498128,0.13360683104895033,0.2658814028224663,Long,Closed,1
17,0,0.0018228000000000133,2020-04-08,71.36492185773128,0.0001300839795622735,2020-07-01,91.02749633789062,0.00016592492032470823,0.03554493186254773,0.2732460367691299,Long,Closed,1
18,0,1.0,2020-04-08,75.17113201713605,0.07517113201713604,2020-07-28,93.25250244140624,0.09325250244140623,17.91294678981165,0.23829555720576623,Long,Closed,1
19,0,0.02069584999999996,2020-07-28,93.25250244140624,0.0019299398026519734,2020-07-29,95.04000091552734,0.001966933602947613,-0.04089067370123873,-0.021187538411845768,Short,Closed,2
20,0,0.006163980000000069,2020-07-28,93.25250244140624,0.0005748065599987856,2020-07-30,96.19000244140624,0.0005929132512487858,-0.019274411061247766,-0.03353199563569436,Short,Closed,2
21,0,0.97314017,2020-07-28,93.25250244140625,0.09074775607875547,2020-07-31,106.26000213623048,0.10340587654305171,-12.852274096918011,-0.1416263569731042,Short,Closed,2
22,0,0.013182579999999944,2020-07-31,106.30521708139838,0.0014013770285928942,2020-08-06,113.90249633789062,0.0015015287701739437,0.09724883578228206,0.06939519757928986,Long,Closed,3
23,0,0.01168204000000006,2020-07-31,106.30521708139838,0.001241861798153585,2020-08-07,111.1125030517578,0.0012980207051507633,0.053619024493873395,0.043176321691829785,Long,Closed,3
