schema_version,timestamp,unit,target_value
1,2020-05-06,shares,1330.539179400681
1,2020-05-07,shares,1316.9158255761708
1,2020-05-08,shares,1289.7816841396766
1,2020-05-11,shares,1269.8009193346256
1,2020-05-12,shares,1284.4802520667058
1,2020-05-13,shares,1300.1788003759518
1,2020-05-14,shares,1292.2400625376677
1,2020-05-15,shares,1299.9252903960223
1,2020-05-18,shares,1270.00257446048
1,2020-05-19,shares,1277.3838579814856
1,2020-05-20,shares,1253.015024383566
1,2020-05-21,shares,1262.4269916198743
1,2020-05-22,shares,1254.350972516285
1,2020-05-26,shares,1262.9052698680528
1,2020-05-27,shares,1257.426734209352
1,2020-05-28,shares,1256.8735271013354
1,2020-05-29,shares,1258.0990027315509
1,2020-06-01,shares,1242.8149523519016
1,2020-06-02,shares,1237.087909106053
1,2020-06-03,shares,1230.3149791073984
1,2020-06-04,shares,1241.0027020061577
1,2020-06-05,shares,1206.6365007541478
1,2020-06-08,shares,1199.5442039525326
1,2020-06-09,shares,1162.8245337239698
1,2020-06-10,shares,1133.6583271499285
1,2020-06-11,shares,1190.830625984678
1,2020-06-12,shares,1180.6375868125144
1,2020-06-15,shares,1166.2147916522824
1,2020-06-16,shares,1136.1054739130952
1,2020-06-17,shares,1137.6887970827975
1,2020-06-18,shares,1137.2359125066191
1,2020-06-19,shares,1143.7721565932568
1,2020-06-22,shares,1114.609762427705
1,2020-06-23,shares,1091.3158577256231
1,2020-06-24,shares,1110.9259643176736
1,2020-06-25,shares,1096.371022955352
1,2020-06-26,shares,1131.1257372873488
1,2020-06-29,shares,1105.6443179547334
1,2020-06-30,shares,1096.4912647612475
1,2020-07-01,shares,1098.5691579256863
1,2020-07-02,shares,1098.5691579256863
1,2020-07-06,shares,1069.9478225747139
1,2020-07-07,shares,1073.2780524824714
1,2020-07-08,shares,1048.8502113992681
1,2020-07-09,shares,1044.3591284853671
1,2020-07-10,shares,1042.5354661065412
1,2020-07-13,shares,1047.3671707062576
1,2020-07-14,shares,1030.317050924964
1,2020-07-15,shares,1023.2796271312437
1,2020-07-16,shares,1036.0278789765273
1,2020-07-17,shares,1038.1251525641308
1,2020-07-20,shares,1016.6993046959511
1,2020-07-21,shares,1030.9278350515465
1,2020-07-22,shares,1028.0397948155803
1,2020-07-23,shares,1077.063909582904
1,2020-07-24,shares,1079.7387281387548
