Exit Trade Id,Column,Size,Entry Timestamp,Avg Entry Price,Entry Fees,Exit Timestamp,Avg Exit Price,Exit Fees,PnL,Return,Direction,Status,Position Id
0,0,3.8551300175618053,2020-01-30,80.96749877929688,0.3121402349909211,2020-02-06,81.30249786376953,0.31343170001737247,0.6658930913979353,0.0021333138658565023,Long,Closed,0
1,0,11.390370191017155,2020-01-30,80.96445691355363,0.9222151365599006,2020-02-12,81.80000305175781,0.9317323163858545,7.66323237287458,0.008309592923685135,Long,Closed,0
2,0,0.3031911946065975,2020-01-30,80.96625884463441,0.02454825674192817,2020-02-14,81.23750305175781,0.02463049559711956,0.03306010284881261,0.0013467393304690978,Long,Closed,0
3,0,1233.9973604072989,2020-01-30,80.96326372923446,99.90845373182096,2020-02-24,74.54499816894531,91.98833097204543,-8112.019544493735,-0.08119452600344752,Long,Closed,0
4,0,21.682795805122396,2020-02-24,74.45947086513827,1.6144895025262533,2020-02-26,73.1624984741211,1.5863675150069467,24.921130501773483,0.015435919814144619,Short,Closed,1
5,0,124.62865835842513,2020-02-24,74.0587192905797,9.229838824928168,2020-03-02,74.70249938964844,9.310072274952956,-98.77336112467003,-0.010701526104432138,Short,Closed,1
6,0,61.286341114672496,2020-02-24,74.00381646957999,4.535423139942297,2020-03-04,75.68499755859375,4.638456577639132,-112.2073174144154,-0.024740209226838086,Short,Closed,1
7,0,100.96246357267364,2020-02-24,73.36952061714683,7.407567552653216,2020-03-10,71.33499908447266,7.202157246522779,190.8005813312608,0.025757521612195158,Short,Closed,1
8,0,172.40459908792855,2020-02-24,72.1111761857329,12.432298420060262,2020-03-13,69.49250030517578,11.980826654731583,427.05864025388524,0.03435073916539845,Short,Closed,1
9,0,69.5564060100271,2020-02-24,70.62418789537435,4.9123646873791,2020-03-17,63.21500015258789,4.397008216537329,506.0470979378543,0.1030149693971207,Short,Closed,1
10,0,162.5492533431502,2020-02-24,69.2225124123419,11.252067707163121,2020-03-24,61.720001220703125,10.032540114763613,1198.2429845775837,0.10649091489333788,Short,Closed,1
11,0,81.44713723139034,2020-02-24,69.17930996579341,5.634456752356865,2020-03-26,64.61000061035156,5.262299586231517,361.26040978675906,0.06411628053328222,Short,Closed,1
12,0,44.798792798562545,2020-02-24,68.87937930838879,3.085713041730106,2020-03-30,63.70249938964844,2.8537950709074176,225.97846271005088,0.073233790587134,Short,Closed,1
13,0,27.25135202043998,2020-02-24,68.41388279008923,1.8643708029978425,2020-04-02,61.23249816894531,1.6686683626928753,192.1694011392763,0.10307466778082702,Short,Closed,1
14,0,132.94847862831944,2020-02-24,68.29802937694258,9.080119098976786,2020-04-06,65.61750030517578,8.723746836966406,338.5683960744349,0.037286779213346145,Short,Closed,1
15,0,1541.8417734756445,2020-02-24,68.25818008284139,105.2433134331481,2020-04-08,66.51750183105469,102.55946299035276,2476.0476663617887,0.02352688817550966,Short,Closed,1
16,0,2.3535986138833778,2020-04-08,66.51750183105469,0.15655550010854002,2020-04-13,68.3125,0.16078020531090823,3.907369496933431,0.02495836616550723,Long,Closed,2
17,0,70.37541845669853,2020-04-08,66.51750183105469,4.6811970260542255,2020-04-14,71.76249694824219,5.050315752230095,359.38721339712686,0.07677250314328654,Long,Closed,2
18,0,11.08619130677971,2020-04-08,66.55939616481042,0.7378901991467568,2020-04-16,71.67250061035156,0.794575053201643,55.15238880246648,0.07474335458884725,Long,Closed,2
19,0,20.226998515544437,2020-04-08,66.67696553151708,1.3486748828268786,2020-04-22,69.0250015258789,1.3961686033994052,44.748877086175064,0.033179884682344944,Long,Closed,2
20,0,40.809395688166205,2020-04-08,66.68502850414951,2.721375714702228,2020-04-24,70.74250030517578,2.886958686924137,159.97463782003084,0.058784473219097716,Long,Closed,2
21,0,0.9984557797915841,2020-04-08,66.6850285041495,0.06658205213552845,2020-04-27,70.7925033569336,0.07068318414264546,3.963866770832689,0.059533562629818494,Long,Closed,2
22,0,45.661184016862535,2020-04-08,66.73300792500872,3.0471081548622925,2020-04-29,71.93250274658203,3.284523244705152,231.08345844301536,0.07583697286039974,Long,Closed,2
23,0,28.721696402949874,2020-04-08,66.73300792500872,1.9166851936775744,2020-04-30,73.44999694824219,2.1096085131450066,188.89702576043575,0.09855401731255557,Long,Closed,2
24,0,19.305237932583168,2020-04-08,66.82210952190349,1.2900167234773627,2020-05-04,73.29000091552734,1.4148809057534937,122.15928464678467,0.09469589224973904,Long,Closed,2
25,0,20.175894600050242,2020-04-08,66.82210952190349,1.3481958386668178,2020-05-05,74.38999938964844,1.5008847869833488,149.83986769076006,0.11114102520811656,Long,Closed,2
26,0,13.727534142473814,2020-04-08,66.82210952190347,0.9173027899339726,2020-05-06,75.15750122070312,1.0317271640702195,112.47534418216087,0.12261528626795826,Long,Closed,2
27,0,13.623353824510104,2020-04-08,66.82210952190347,0.9103412413169755,2020-05-07,75.93499755859375,1.0344893394040338,122.20326750625591,0.13423896662031434,Long,Closed,2
28,0,27.134141436494247,2020-04-08,66.82210952190347,1.8131605708520757,2020-05-08,77.53250122070312,2.1037778540477214,286.7003447705841,0.15812187259059282,Long,Closed,2
29,0,19.980764805050967,2020-04-08,66.82210952190347,1.3351568541343908,2020-05-11,78.75250244140625,1.5735352290909406,235.4696828732051,0.1763610636039043,Long,Closed,2
